CoCrCuFeNiTi0.8 ,6,Co Cr Cu Fe Ni Ti,1 1 1 1 1 0.8,1.281827586,1792.684483,8.17788008,1.795172414,0.133225779,8.137931034,2.300286908,1.58E+11,23.79060457,IM+SS,IM+SS,0,1,1,,Wang et al. (2007) ,7,,
FeNi2CrCuAl,5,Fe Ni Cr Cu Al,1 2 1 1 1,1.282,1623.04,6.473169273,1.803333333,0.122972445,8,2.768874621,1.51E+11,36.21693895,FCC+BCC,SS,0,0,1,3,28,3,,
MnCrFe1.5Ni0.5Al0.3,5,Mn Cr Fe Ni Al,1 1 1.5 0.5 0.3,1.282116279,1758.032791,3.755528221,1.719302326,0.129693652,7.186046512,1.646077988,1.51E+11,29.29789557,FCC+BCC,SS,0,0,1,3,94,3,,
Al0.5CoCrCuFeNiTi0.4,7,Al Co Cr Cu Fe Ni Ti,0.5 1 1 1 1 1 0.4,1.282338983,1709.814407,7.597097364,1.796779661,0.126242176,7.983050847,2.500789878,1.55E+11,30.95770947,FCC+BCC,SS,0,0,1,3,76,3,,
CoCrMnNiV,5,Co Cr Mn Ni V,1 1 1 1 1,1.2824,1875.6,4.359192586,1.726,0.142912561,7.4,1.854723699,1.60E+11,21.9089023,FCC,SS,0,0,1,3,17,14,,
NiCoCrMnV,5,Ni Co Cr Mn V,1 1 1 1 1,1.2824,1875.6,4.359192586,1.726,0.142912561,7.4,1.854723699,1.60E+11,21.9089023,FCC+IM,IM+SS,0,1,1,,28,10,,
FeCoNiCrAlCu,6,Fe Co Ni Cr Al Cu,1 1 1 1 1 1,1.282833333,1629.706667,6.312506366,1.798333333,0.119082138,7.833333333,2.671869924,1.51E+11,36.21693895,BCC+B2+FCC(Cu rich),IM+SS,0,1,1,,"17,19,20",9,,
Cu0.5NiAlCoCrFe,6,Cu Ni Al Co Cr Fe,0.5 1 1 1 1 1,1.283272727,1654.428182,6.17851619,1.789090909,0.120185807,7.545454545,2.606412943,1.52E+11,37.66840972,AM,AM,1,0,0,1,10,8,,
AlCoCrFeNi,5,Al Co Cr Fe Ni,1 1 1 1 1,1.2838,1684.094,5.504703443,1.778,0.120565335,7.2,2.481934729,1.53E+11,39.30597919,BCC+B2,IM+SS,0,1,1,,"5,6",14,,
Co5Cr2Mo3,3,Co Cr Mo,5 2 3,1.2842,2188.8,1.153082824,1.92,0.177763888,7.5,1.5,1.91E+11,26.62705391,IM,IM,0,1,0,2,,12,,
Mo5Si3,2,Mo Si,5 3,1.28425,2442.625,1.059018884,2.0625,0.125871959,5.25,0.968245837,1.81E+11,62.93597938,IM,IM,0,1,0,2,,____,,
CoCrFeNiAl0.4MnV,7,Co Cr Fe Ni Al Mn V,1 1 1 1 0.4 1 1,1.28528125,1806.623125,5.125768296,1.735,0.135669636,7.21875,1.980125864,1.56E+11,28.60117731,IM,IM,0,1,0,,29,10,,
Cu0.5Ti0.5CrFeCoNiAl0.5,7,Cu Ti Cr Fe Co Ni Al,0.5 0.5 1 1 1 1 0.5,1.286,1746.021818,7.979873413,1.782727273,0.130877521,7.636363636,2.459590774,1.55E+11,32.32070697,FCC+BCC,SS,0,0,1,3,92,3,,
AlCo0.5CrCu0.5FeNi,6,Al Co Cr Cu Fe Ni,1 0.5 1 0.5 1 1,1.2865,1643.071,6.263754784,1.78,0.12239281,7.4,2.690724809,1.49E+11,38.4,SS,SS,0,0,1,3,63,8,,
AlCoCrCuFe0.5Ni,6,Al Co Cr Cu Fe Ni,1 1 1 1 0.5 1,1.286636364,1613.225455,6.48975044,1.795454545,0.123976804,7.818181818,2.790183501,1.49E+11,37.35113704,SS,SS,0,0,1,3,62,8,,
CoCrFeNiAlNb0.1,6,Co Cr Fe Ni Al Nb,1 1 1 1 1 0.1,1.286647059,1704.994118,5.908742672,1.774509804,0.12190182,7.156862745,2.4763394,1.54E+11,38.98836073,BCC,SS,0,0,1,3,,15,,
AlCoCr0.5Cu0.5FeNi,6,Al Co Cr Cu Fe Ni,1 1 0.5 0.5 1 1,1.2867,1601.871,6.466064027,1.802,0.118558003,7.7,2.685144316,1.51E+11,39.41776249,SS,SS,0,0,1,3,63,8,,
Al1.2CrCuFeNi2,5,Al Cr Cu Fe Ni,1.2 1 1 1 2,1.28683871,1600.795806,6.622239813,1.797096774,0.125703018,7.838709677,2.863527874,1.49E+11,38.01253969,FCC+B2,IM+SS,0,1,1,,,16,,
Co2Mo0.8Ni2VW0.8,5,Co Mo Ni V W,2 0.8 2 1 0.8,1.286969697,2189.060606,4.34138777,1.943333333,0.207753739,7.96969697,1.961521495,1.99E+11,45.37771284,FCC+Co7Mo6,IM+SS,0,1,1,,,16,,
AlCoCrCu0.5FeNi0.5,6,Al Co Cr Cu Fe Ni,1 1 1 0.5 1 0.5,1.287,1647.071,6.093450911,1.777,0.119503138,7.3,2.60959767,1.49E+11,38.4,SS,SS,0,0,1,3,63,8,,
CoCrCuFeNiTi,6,Co Cr Cu Fe Ni Ti,1 1 1 1 1 1,1.287833333,1797.628333,8.579811695,1.786666667,0.138764389,8,2.380476143,1.57E+11,24.94438258,FCC+Laves,IM+SS,0,1,1,,16,14,,
Al0.5CrFeNiCoCuTi0.6,7,Al Cr Fe Ni Co Cu Ti,0.5 1 1 1 1 1 0.6,1.288229508,1717.394262,8.194404329,1.788360656,0.132308387,7.852459016,2.559687901,1.53E+11,31.46379567,FCC+BCC,SS,0,0,1,3,76,3,,
CoCrFeNiAl1.17,5,Co Cr Fe Ni Al,1 1 1 1 1.17,1.288673114,1659.411973,5.664080751,1.772475822,0.122292978,7.061895551,2.553118222,1.51E+11,41.03274543,BCC+BCC,SS,0,0,1,3,38->36,10,,
CrMnFe1.5Ni0.5Al0.5 ,5,Cr Mn Fe Ni Al,1 1 1.5 0.5 0.5,1.288777778,1721.385556,4.343833393,1.714444444,0.128764308,7,1.825741858,1.47E+11,32.50982757,BCC+IM,IM+SS,0,1,1,,29,10,,
AlCrCuFeNi,5,Al Cr Cu Fe Ni,1 1 1 1 1,1.2892,1602.048,6.477653896,1.782,0.124161186,7.6,2.870540019,1.45E+11,37.04267809,FCC+BCC,SS,0,0,1,3,46,2,,
FeCoNiCuAl,5,Fe Co Ni Cu Al,1 1 1 1 1,1.2896,1519.648,6.70314553,1.826,0.111462998,8.2,2.785677655,1.49E+11,39.4279089,FCC+BCC,SS,0,0,1,3,93,3,,
FeCoNiCrTi,5,Fe Co Ni Cr Ti,1 1 1 1 1,1.2898,1885.6,8.371723837,1.764,0.141506184,7.4,2.154065923,1.60E+11,26.07680962,FCC+BCC+Co2Ti,IM+SS,0,1,1,,23,9,,
CuCoNiCrAl1.3Fe,6,Cu Co Ni Cr Al Fe,1 1 1 1 1.3 1,1.289936508,1596.55254,6.530974933,1.789365079,0.122938532,7.603174603,2.803284256,1.47E+11,38.78541466,FCC+BCC,SS,0,0,1,3,,6,,
Co2V3,2,Co V,2 3,1.29,2017,0.274342851,1.73,0.122474487,6.6,1.959591794,1.68E+11,9.797958971,IM,IM,0,1,0,2,,____,,
FeCoNiMnMo,5,Fe Co Ni Mn Mo,1 1 1 1 1,1.2902,1944.4,2.505992817,1.866,0.194792197,8,1.414213562,1.76E+11,34.98571137,FCC+IM,IM+SS,0,1,1,,28,10,,
AlCrCu0.5FeNi,5,Al Cr Cu Fe Ni,1 1 0.5 1 1,1.290444444,1629.19,6.277089509,1.768888889,0.124136524,7.222222222,2.779999112,1.46E+11,39.00364022,SS,SS,0,0,1,3,63,8,,
Al0.8CrCuFe1.5MnNi,6,Al Cr Cu Fe Mn Ni,0.8 1 1 1.5 1 1,1.290492063,1626.673968,5.977947406,1.754444444,0.138790441,7.682539683,2.435357259,1.45E+11,32.96332815,SS,SS,0,0,1,3,64,8,,
FeNiCoSiCrAlTi,7,Fe Ni Co Si Cr Al Ti,1 1 1 1 1 1 1,1.290571429,1721.21,14.60115913,1.761428571,0.142571142,6.285714286,2.547507786,1.39E+11,39.80975165,SS,SS,0,0,1,3,60,8,,
AlCoCrFeNb0.25Ni,6,Al Co Cr Fe Nb Ni,1 1 1 1 0.25 1,1.290714286,1734.851429,6.407686034,1.76952381,0.123615232,7.095238095,2.467015971,1.54E+11,38.52519275,BCC+Laves,IM+SS,0,1,1,,,16,,
Cu3Sb,2,Cu Sb,3 1,1.291,1244.2725,0.757772228,1.9375,0.064951905,9.5,2.598076211,1.16E+11,42.43524479,IM,IM,0,1,0,2,,____,,
AlCoCrCuNi,5,Al Co Cr Cu Ni,1 1 1 1 1,1.2912,1593.448,6.631488521,1.792,0.129522199,7.8,2.925747768,1.47E+11,38.56630654,FCC+BCC,SS,0,0,1,3,43,2,,
Fe3W2,2,Fe W,3 2,1.2914,2564.6,0,2.042,0.259645913,7.2,0.979795897,2.26E+11,68.5857128,IM,IM,0,1,0,2,,____,,
AlNi6Ta,3,Al Ni Ta,1 6 1,1.29225,1823.93375,2.714672319,1.82125,0.156159974,8.5,2.645751311,1.70E+11,35.94092375,IM,IM,0,1,0,2,,____,,
AlCoCrCu0.5Ni,5,Al Co Cr Cu Ni,1 1 1 0.5 1,1.292666667,1619.634444,6.624275744,1.78,0.13114877,7.444444444,2.871743996,1.48E+11,40.57366415,SS,SS,0,0,1,3,63,8,,
Co1.5Cr2Fe1.5NiAlMn2V ,7,Co Cr Fe Ni Al Mn V,1.5 2 1.5 1 1 2 1,1.293,1761.097,5.161710593,1.7135,0.133201914,6.95,1.961504525,1.50E+11,32.28916227,IM,IM,0,1,0,,29,10,,
Sm2Fe17Ni3,3,Sm Fe Ni,2 17 3,1.293409091,1757.331818,3.193049896,1.780909091,0.195096924,7.818181818,1.668869068,1.59E+11,38.52926332,IM,IM,0,1,0,2,,12,,
Al0.8CrCu1.5FeMnNi,6,Al Cr Cu Fe Mn Ni,0.8 1 1.5 1 1 1,1.293428571,1590.703333,6.112714217,1.76,0.143039566,7.920634921,2.596099561,1.43E+11,32.17190535,SS,SS,0,0,1,3,64,8,,
CuNi2FeCrAl1.5,5,Cu Ni Fe Cr Al,1 2 1 1 1.5,1.293538462,1569.996154,6.771829357,1.788461538,0.128891496,7.615384615,2.975243016,1.45E+11,40.12701727,FCC+BCC,SS,0,0,1,3,84,3,,
Al0.5CoCrCuFeNiTi0.8 ,7,Al Co Cr Cu Fe Ni Ti,0.5 1 1 1 1 1 0.8,1.293746032,1724.492857,8.651862798,1.78047619,0.137280024,7.73015873,2.60771961,1.52E+11,31.86975889,IM+SS,IM+SS,0,1,1,,40,1,,
FeCoNiCrCuAl1.5,6,Fe Co Ni Cr Cu Al,1 1 1 1 1 1.5,1.294307692,1576.15,6.628184498,1.783846154,0.124933118,7.461538462,2.8720238,1.45E+11,40.12701727,FCC+(FCC+BCC),SS,0,0,1,3,35,3,,
NbCrFeMnCoNi,6,Nb Cr Fe Mn Co Ni,1 1 1 1 1 1,1.294333333,1959.333333,6.620674689,1.738333333,0.140643363,7.5,1.707825128,1.63E+11,20.54804668,IM+SS,IM+SS,0,1,1,,Cantor et al. (2004) ,7,,
Cu2Sb,2,Cu Sb,2 1,1.295333333,1206.44,0.366647961,1.95,0.070710678,9,2.828427125,1.07E+11,46.19764304,IM,IM,0,1,0,2,,____,,
Al1.5CoCrCu0.5FeNi,6,Al Co Cr Cu Fe Ni,1.5 1 1 0.5 1 1,1.295666667,1594.348333,6.49606618,1.774166667,0.125263611,7.166666667,2.793842436,1.46E+11,41.73594241,SS,SS,0,0,1,3,63,8,,
Cr9Mo21Ni20,3,Cr Mo Ni,9 21 20,1.29568,2299.92,1.852779274,1.97,0.184119526,7.6,1.959591794,1.97E+11,28.62236887,IM,IM,0,1,0,2,,12,,
BCaNi4,3,B Ca Ni,1 1 4,1.296666667,1729.166667,4.135065348,1.78,0.352041664,7.5,3.547299442,1.76E+11,87.63640162,IM,IM,0,1,0,2,,____,,
CoCrFeNiAlNb0.5,6,Co Cr Fe Ni Al Nb,1 1 1 1 1 0.5,1.297,1780.994545,7.034356942,1.761818182,0.125829479,7,2.449489743,1.55E+11,37.78670018,BCC+Laves,IM+SS,0,1,1,,,15,,
Al0.5CoCrCuFeNiTi1.0 ,7,Al Co Cr Cu Fe Ni Ti,0.5 1 1 1 1 1 1.0,1.298923077,1731.154615,9.006469181,1.773076923,0.14138788,7.615384615,2.646869313,1.50E+11,32.19320374,IM+SS,IM+SS,0,1,1,,40,1,,
TiVCrCuFeMnCoNi,8,Ti V Cr Cu Fe Mn Co Ni,1 1 1 1 1 1 1 1,1.299125,1810.97125,7.262852294,1.7375,0.148639665,7.5,2.291287847,1.53E+11,24.87468593,IM+SS,IM+SS,0,1,1,,67,8,,
Al0.8CrCuFeMn1.5Ni,6,Al Cr Cu Fe Mn Ni,0.8 1 1 1 1.5 1,1.299142857,1603.499365,6.034412952,1.732222222,0.147082144,7.603174603,2.440008343,1.41E+11,32.76784122,SS,SS,0,0,1,3,64,8,,
W6Fe7,2,W Fe,6 7,1.299153846,2680.538462,0,2.074615385,0.264214813,7.076923077,0.997037031,2.35E+11,69.79259214,IM,IM,0,1,0,2,,12,,
AlCrCuFeMnNi,6,Al Cr Cu Fe Mn Ni,1 1 1 1 1 1,1.299333333,1588.206667,6.358785763,1.743333333,0.142556032,7.5,2.62995564,1.41E+11,35.09510887,BCC,SS,0,0,1,3,90,3,,
TiCrFeMnCoNi,6,Ti Cr Fe Mn Co Ni,1 1 1 1 1 1,1.299833333,1824.5,7.514321032,1.728333333,0.151813116,7.333333333,1.972026594,1.53E+11,28.08716591,IM+SS,IM+SS,0,1,1,,Cantor et al. (2004) ,7,,
AlCrFeNiMo0.5,5,Al Cr Fe Ni Mo,1 1 1 1 0.5,1.299888889,1800.104444,4.966599136,1.797777778,0.172225806,6.666666667,2.449489743,1.56E+11,46.9651828,BCC+BCC,SS,0,0,1,,,16,,
CuCoNiCrAl1.8Fe,6,Cu Co Ni Cr Al Fe,1 1 1 1 1.8 1,1.300382353,1547.796471,6.719232835,1.776176471,0.12725645,7.264705882,2.95365002,1.42E+11,41.72844325,FCC+BCC,SS,0,0,1,3,,6,,
CoFeReRu,4,Co Fe Re Ru,1 1 1 1,1.30125,2411.25,1.31101106,1.9525,0.145150784,8,0.707106781,2.35E+11,80.15609771,HCP,SS,0,0,1,3,39,2,,
AlCoCuNi,4,Al Co Cu Ni,1 1 1 1,1.30175,1446.81,6.937218463,1.825,0.124599358,8.25,3.112474899,1.44E+11,42.52058325,FCC+BCC,SS,0,0,1,3,43,2,,
CoCrFeNiAlNb0.75,6,Co Cr Fe Ni Al Nb,1 1 1 1 1 0.75,1.30273913,1823.125217,7.477701174,1.754782609,0.127411335,6.913043478,2.430119759,1.55E+11,37.08713492,BCC+Laves,IM+SS,0,1,1,,,15,,
Al2CrCuFeNi2,5,Al Cr Cu Fe Ni,2 1 1 1 2,1.303428571,1524.53,6.883381307,1.775714286,0.132434042,7.285714286,3.103651569,1.40E+11,42.58005665,A2+B2,IM,0,1,0,,,16,,
Al0.5CoCrCuFeNiTi1.2 ,7,Al Co Cr Cu Fe Ni Ti,0.5 1 1 1 1 1 1.2,1.303791045,1737.418657,9.281372585,1.766119403,0.144799967,7.507462687,2.678678301,1.49E+11,32.44804954,IM+SS,IM+SS,0,1,1,,40,1,,
FeCoNiCrCuAl2.0,6,Fe Co Ni Cr Cu Al,1 1 1 1 1 2.0,1.304142857,1530.244286,6.750752628,1.771428571,0.128444382,7.142857143,2.996596709,1.40E+11,42.58005665,FCC+(FCC+BCC),SS,0,0,1,3,35,3,,
Co2Mo1.75Ni2VW1.75,5,Co Mo Ni V W,2 1.75 2 1 1.75,1.304411765,2436.382353,3.705703804,2.014117647,0.230550717,7.529411765,1.913347761,2.15E+11,53.26047503,BCC+FCC+Co7Mo6,IM+SS,0,1,1,,,16,,
Al2CoCrCu0.5FeNi,6,Al Co Cr Cu Fe Ni,2 1 1 0.5 1 1,1.306153846,1543.511538,6.584303526,1.761538462,0.128053243,6.846153846,2.904801167,1.40E+11,44.18733654,SS,SS,0,0,1,3,63,8,,
CrMnFe1.5Ni0.5Al1.2,5,Cr Mn Fe Ni Al,1 1 1.5 0.5 1.2,1.308057692,1615.32,5.259655724,1.700384615,0.124976329,6.461538462,2.179110073,1.38E+11,38.82510854,BCC,SS,0,0,1,3,29,10,,
Al0.5CoCrCuFeNiTi1.4 ,7,Al Co Cr Cu Fe Ni Ti,0.5 1 1 1 1 1 1.4,1.308376812,1743.319565,9.492334167,1.759565217,0.147642682,7.405797101,2.704364913,1.48E+11,32.64545432,IM+SS,IM+SS,0,1,1,,40,1,,
CoCrFeNiAl2,5,Co Cr Fe Ni Al,1 1 1 1 2,1.3085,1558.99,5.889907902,1.75,0.126622799,6.5,2.753785274,1.40E+11,45.99154512,BCC+BCC,SS,0,0,1,3,38->36,10,,
AlCoCrCuFeNiTiV,8,Al Co Cr Cu Fe Ni Ti V,1 1 1 1 1 1 1 1,1.309375,1737.78,8.7606938,1.745,0.140267601,7,2.738612788,1.47E+11,34.46737588,FCC+BCC,SS,0,0,1,3,53,2,,
FeCoNiCrCuAl2.3,6,Fe Co Ni Cr Cu Al,1 1 1 1 1 2.3,1.30939726,1505.719315,6.763699733,1.764794521,0.129795515,6.97260274,3.047444934,1.38E+11,43.60513036,FCC+BCC,SS,0,0,1,3,35,3,,
FeNiCrMnTi,5,Fe Ni Cr Mn Ti,1 1 1 1 1,1.3096,1835.8,7.233544083,1.698,0.148781719,7,2,1.48E+11,27.85677655,FCC+BCC+IM,IM+SS,0,1,1,,28,10,,
Mo3Si,2,Mo Si,3 1,1.3105,2593.75,3.788861142,2.095,0.112583302,5.5,0.866025404,1.98E+11,56.29165125,IM,IM,0,1,0,2,,____,,
Cu0.5NiAlCoCrFeTi,7,Cu Ni Al Co Cr Fe Ti,0.5 1 1 1 1 1 1,1.310769231,1698.516154,9.338829301,1.750769231,0.142475992,7,2.717464882,1.46E+11,37.81862664,AM,AM,1,0,0,1,10,8,,
Co0.5Cr0.5Fe0.5NiAlMnV0.5,7,Co Cr Fe Ni Al Mn V,0.5 0.5 0.5 1 1 1 0.5,1.3113,1630.294,6.599414519,1.714,0.142562267,6.8,2.441311123,1.42E+11,39.29834602,BCC,SS,0,0,1,3,29,10,,
CoCrCuFeNiZr ,6,Co Cr Cu Fe Ni Zr,1 1 1 1 1 1,1.311333333,1828.795,12.00702812,1.751666667,0.206512039,8,2.380476143,1.50E+11,38.00711637,AM+IM,AM+IM,1,1,0,,35,1,,
AlMnSi,3,Al Mn Si,1 1 1,1.311666667,1379.823333,8.855725171,1.686666667,0.152825245,4.666666667,1.699673171,98666666667,17.98765008,IM,IM,0,1,0,2,,12,,
Co0.5Cr0.5Fe0.5NiAlMnV,7,Co Cr Fe Ni Al Mn V,0.5 0.5 0.5 1 1 1 1,1.311727273,1680.54,6.612621834,1.706363636,0.138056163,6.636363636,2.3845231,1.44E+11,37.81730768,BCC,SS,0,0,1,3,29,10,,
CuCoNiCrAl2.5Fe,6,Cu Co Ni Cr Al Fe,1 1 1 1 2.5 1,1.312666667,1490.459333,6.753727823,1.760666667,0.130459019,6.866666667,3.073904502,1.36E+11,44.15125517,FCC+BCC,SS,0,0,1,3,,6,,
Al0.5CoCrCuFeNiTi1.6 ,7,Al Co Cr Cu Fe Ni Ti,0.5 1 1 1 1 1 1.6,1.312704225,1748.888028,9.650810617,1.753380282,0.150013555,7.309859155,2.724906249,1.47E+11,32.79446734,IM+SS,IM+SS,0,1,1,,40,1,,
Ti2CrCuFeCoNi,6,Ti Cr Cu Fe Co Ni,2 1 1 1 1 1,1.312714286,1818.11,9.481291617,1.751428571,0.154774358,7.428571429,2.610809555,1.50E+11,28.28427125,IM,IM,0,1,0,2,23,8,,
CoCrCuFeNiTi2,6,Co Cr Cu Fe Ni Ti,1 1 1 1 1 2,1.312714286,1818.11,9.481291617,1.751428571,0.154774358,7.428571429,2.610809555,1.50E+11,28.28427125,AM+IM,AM+IM,1,1,0,,36,1,,
Ti2CrCuFeCoNi,6,Ti Cr Cu Fe Co Ni,2 1 1 1 1 1,1.312714286,1818.11,9.481291617,1.751428571,0.154774358,7.428571429,2.610809555,1.50E+11,28.28427125,IM+SS,IM+SS,0,1,1,,Zhang et al. (2008) ,7,,
CoCrCuFeZr0.8 ,5,Co Cr Cu Fe Zr,1 1 1 1 0.8,1.312791667,1837.327083,10.48410138,1.73625,0.201097251,7.75,2.349645363,1.47E+11,36.73341988,AM+IM,AM+IM,1,1,0,,35,1,,
AlCoCrFeNiTi,6,Al Co Cr Fe Ni Ti,1 1 1 1 1 1,1.3135,1726.911667,9.113594964,1.738333333,0.141352593,6.666666667,2.560381916,1.46E+11,39.32768321,BCC+B2,IM+SS,0,1,1,,6,14,,
AlTiVCrCuFeMnCoNi,9,Al Ti V Cr Cu Fe Mn Co Ni,1 1 1 1 1 1 1 1 1,1.313888889,1713.471111,8.235373015,1.723333333,0.145754741,7,2.581988897,1.44E+11,33.58571125,SS,SS,0,0,1,,67,8,,
Cu16Mg6Si7,3,Cu Mg Si,16 6 7,1.314655172,1347.286897,5.140500651,1.777931034,0.238997609,7.448275862,3.996431226,1.11E+11,37.34102251,IM,IM,0,1,0,2,,____,,
AlCoCrCuFeMoNiTiV,9,Al Co Cr Cu Fe Mo Ni Ti V Zr,1 1 1 1 1 1 1 1 1,1.315333333,1866.471111,8.317409976,1.791111111,0.185738433,6.888888889,2.601044425,1.56E+11,41.67007393,SS,SS,0,0,1,3,66,8,,
Al0.5CoCrCuFeNiTi1.8 ,7,Al Co Cr Cu Fe Ni Ti,0.5 1 1 1 1 1 1.8,1.316794521,1754.15137,9.765559584,1.747534247,0.151989373,7.219178082,2.741095548,1.46E+11,32.9025013,IM+SS,IM+SS,0,1,1,,40,1,,
FeCoNiCrCuAl2.8,6,Fe Co Ni Cr Cu Al,1 1 1 1 1 2.8,1.31725641,1469.036667,6.716758413,1.754871795,0.131165814,6.717948718,3.104576588,1.34E+11,44.80507861,FCC+BCC,SS,0,0,1,3,35,3,,
Cu3MgSi,3,Cu Mg Si,3 1 1,1.3176,1336.662,4.875525818,1.782,0.236,7.8,3.969886648,1.13E+11,37.36308338,IM,IM,0,1,0,2,,____,,
FeNiCrCoAl2.5,5,Fe Ni Cr Co Al,1 1 1 1 2.5 ,1.318,1510.873077,5.773695577,1.739230769,0.127246674,6.230769231,2.805320389,1.35E+11,47.3961025,BCC,SS,0,0,1,3,46,2,,
AlCrCuFeNiTi,6,Al Cr Cu Fe Ni Ti,1 1 1 1 1 1,1.318,1658.54,9.238606597,1.741666667,0.144846662,7,2.943920289,1.39E+11,36.27058802,FCC+BCC,SS,0,0,1,3,10,14,,
AuCu3,2,Au Cu,1 3,1.319,1352.66,0.974278579,2.06,0.277128129,11,0,1.60E+11,34.64101615,IM,IM,0,1,0,2,,12,,
Pd75Si25,2,Pd Si,75 25,1.3195,1792.7875,5.953924651,2.125,0.129903811,8.5,2.598076211,1.60E+11,34.64101615,AM,AM,1,0,0,1,9,1,,
FeCoNiCrCuAl3,6,Fe Co Ni Cr Cu Al,1 1 1 1 1 3.0,1.320125,1455.6475,6.680235723,1.75125,0.131475996,6.625,3.119995994,1.32E+11,45.14905868,FCC+BCC,SS,0,0,1,3,35,3,,
Al0.5CoCrCuFeNiTi2.0 ,7,Al Co Cr Cu Fe Ni Ti,0.5 1 1 1 1 1 2.0,1.320666667,1759.134,9.84353366,1.742,0.153631594,7.133333333,2.753583524,1.45E+11,32.97568128,IM+SS,IM+SS,0,1,1,,40,1,,
CoZn,2,Co Zn,1 1,1.323,1230.34,0,1.765,0.115,10.5,1.5,1.25E+11,55,IM,IM,0,1,0,2,,____,,
CrCuFeNiZr,5,Cr Cu Fe Ni Zr,1 1 1 1 1,1.3234,1840.954,11.9391792,1.726,0.217310837,7.8,2.561249695,1.44E+11,38.98005188,BCC,SS,0,0,1,3,9,14,,
AlCoCrFeNiTi1.5,6,Al Co Cr Fe Ni Ti,1 1 1 1 1 1.5,1.324923077,1743.38,9.651858062,1.723076923,0.145728125,6.461538462,2.560510304,1.43E+11,38.98353468,IM+SS,IM+SS,0,1,1,,Zhou et al. (2007a) ,7,,
Al2TiVCrCuFeMnCoNi,9,Al Ti V Cr Cu Fe Mn Co Ni,2 1 1 1 1 1 1 1 1,1.3257,1635.471,8.589318017,1.712,0.14239382,6.6,2.727636339,1.37E+11,37.83331865,SS,SS,0,0,1,,67,8,,
Au29Ag5.5Pd2.3Cu26.9Si16.3,5,Au Ag Pd Cu Si,29 5.5 2.3 26.9 16.3,1.32625125,1422.516413,7.590539949,2.1426875,0.303697468,9.545,2.809888788,1.59E+11,49.3096086,AM,AM,1,0,0,1,50,1,,
CuNiTi,3,Cu Ni Ti,1 1 1,1.328666667,1675.59,9.706389224,1.783333333,0.172111075,8.333333333,3.091206165,1.43E+11,28.67441756,IM,IM,0,1,0,2,,____,,
Cu2GeLi,3,Cu Ge Li,2 1 1,1.32875,1095.1575,6.375995633,1.6975,0.416675833,6.75,4.380353867,72750000000,67.36235967,IM,IM,0,1,0,2,,____,,
Cu17Sn3,2,Cu Sn,17 3,1.3293,1229.8665,1.224754975,1.909,0.021424285,9.95,2.49949995,1.28E+11,29.27985656,IM,IM,0,1,0,2,,____,,
Pd77Cu6Si17,3,Pd Cu Si,77 6 17,1.33144,1775.8547,9.235096192,2.131,0.126249752,9.04,2.293120145,1.64E+11,30.46309242,AM,AM,1,0,0,1,9,1,,
Ni60Nb20Hf5Ti15,4,Ni Nb Hf Ti,60 20 5 15,1.3316,2003.25,7.662797139,1.762,0.190934544,7.8,2.712931993,1.64E+11,27.27636339,AM,AM,1,0,0,1,92,1,,
AlCrMoSiTi,5,Al Cr Mo Si Ti,1 1 1 1 1,1.3318,1927.494,14.82886914,1.774,0.227824494,4.6,1.2,1.35E+11,54.73719028,B2+Mo5Si3,IM,0,1,0,,12,14,,
Pd77.5Cu6Si16.5,3,Pd Cu Si,77.5 6 16.5,1.33255,1776.55995,9.297977809,2.1325,0.125274698,9.07,2.266075903,1.64E+11,30.14365605,AM,AM,1,0,0,1,9,1,,
Ni60Nb15Hf5Ti20,4,Ni Nb Hf Ti,60 15 5 20,1.33325,1962.8,7.728864082,1.759,0.193904616,7.75,2.772634127,1.61E+11,29.64793416,AM,AM,1,0,0,1,92,1,,
Cu4In,2,Cu In,4 1,1.3344,1172.166,1.44,1.876,0.048,9.4,3.2,1.19E+11,42.668,IM,IM,0,1,0,2,,____,,
Cr2Mn11,2,Cr Mn,2 11,1.334461538,1620.692308,0.345856783,1.566923077,0.039688133,6.846153846,0.360801212,1.26E+11,14.43204849,IM,IM,0,1,0,2,,____,,
AlCu2Mn,3,Al Cu Mn,1 2 1,1.3345,1292.0025,4.765189529,1.74,0.161400124,8,3.31662479,1.19E+11,26.13426869,IM,IM,0,1,0,2,,12,,
Ni60Nb10Hf5Ti25,4,Ni Nb Hf Ti,60 10 5 25,1.3349,1922.35,7.386904088,1.756,0.196784146,7.7,2.83019434,1.58E+11,31.55946768,AM,AM,1,0,0,1,92,1,,
Pd82Si18,2,Pd Si,82 18,1.33504,1802.661,8.654974969,2.146,0.115256236,8.92,2.305124725,1.66E+11,30.73499634,AM,AM,1,0,0,1,9,1,,
Al5Hf4Ni16,3,Al Hf Ni,5 4 16,1.33632,1693.574,5.025943478,1.7524,0.229560972,7.64,3.160759402,1.48E+11,43.85430424,IM,IM,0,1,0,2,,____,,
Au46Ag5Cu29Si20,4,Au Ag Cu Si,46 5 29 20,1.33679,1408.0716,6.431312728,2.1959,0.317654199,9.6,2.8,1.67E+11,51.24217013,AM,AM,1,0,0,1,50,1,,
