AuBe5,2,Au Be,1 5,1.180333333,1522.888333,82.98420942,0,0.450561209,1.731666667,0.361497656,3.5,3.354101966,1.45E+11,33.54101966,IM,IM,0,1,0,2,,12,,
Cu5Ce,2,Cu Ce,5 1,1.369166667,1309.975,106.872869,3.478327965,0.450561209,1.77,0.290688837,9.666666667,2.98142397,1.20E+11,43.97600356,IM,IM,0,1,0,2,,____,,
CaCu5,2,Ca Cu,1 5,1.394333333,1317.308333,90.47503715,2.153250645,0.450561209,1.75,0.335410197,9.5,3.354101966,1.20E+11,45.83939354,IM,IM,0,1,0,2,,12,,
Ag5Sn,2,Ag Sn,5 1,1.474166667,1113.288333,271.9990356,0.496903995,0.450561209,1.935,0.01118034,9.833333333,2.608745974,93000000000,15.65247584,IM,IM,0,1,0,2,,____,,
Cr2Mn11,2,Cr Mn,2 11,1.334461538,1620.692308,238.4896013,0.345856783,0.429323022,1.566923077,0.039688133,6.846153846,0.360801212,1.26E+11,14.43204849,IM,IM,0,1,0,2,,____,,
Cu17Sn3,2,Cu Sn,17 3,1.3293,1229.8665,304.4712303,1.224754975,0.422709088,1.909,0.021424285,9.95,2.49949995,1.28E+11,29.27985656,IM,IM,0,1,0,2,,____,,
Al17Sb3,2,Al Sb,17 3,1.4167,929.0165,10.6014505,0.349929993,0.422709088,1.676,0.157111425,3.3,0.714142843,70900000000,12.14042833,IM,IM,0,1,0,2,,____,,
Al6Mn,2,Al Mn,6 1,1.420285714,1017.117143,204.8928184,3.392150518,0.410116318,1.601428571,0.020995626,3.571428571,1.399708424,82285714286,15.39679267,IM,IM,0,1,0,2,,____,,
Mg6Pd,2,Mg Pd,6 1,1.568714286,1052.292857,316.7015274,7.141369512,0.410116318,1.437142857,0.311435124,3.142857143,2.799416849,64285714286,47.24015933,IM,IM,0,1,0,2,,____,,
Al45Cr7,2,Al Cr,45 7,1.407365385,1101.272115,425.4560153,1.82268844,0.395067121,1.616730769,0.017065615,3.403846154,1.023936886,87307692308,28.6702328,IM,IM,0,1,0,2,,____,,
Ag7Sb,2,Ag Sb,7 1,1.430625,1193.53625,109.5175683,0.744117556,0.376770161,1.945,0.03968627,10.25,1.984313483,92750000000,19.18169701,IM,IM,0,1,0,2,,____,,
Be17Ti2,2,Be Ti,17 2,1.163157895,1600.105263,116.9259301,5.738289152,0.336495758,1.566842105,0.009206766,2.210526316,0.61378441,1.28E+11,6.1378441,IM,IM,0,1,0,2,,____,,
Mg17Sr2,2,Mg Sr,17 2,1.659,936.3684211,38.97531003,0.76510522,0.336495758,1.272105263,0.110481194,2,0,41515151515,10.15999194,IM,IM,0,1,0,2,,____,,
Au9Sn,2,Au Sn,9 1,1.4598,1254.105,249.675,1.92,0.325082973,2.482,0.174,10.3,2.1,2.04E+11,48.6,IM,IM,0,1,0,2,,____,,
CdSn10,2,Cd Sn,1 10,1.615272727,513.1836364,25.62594824,0,0.304636097,1.935454545,0.077619543,4.727272727,2.299838298,56545454545,4.599676597,IM,IM,0,1,0,2,,____,,
AlB12,2,Al B,1 12,0.867076923,2239.19,376.9288967,0,0.271189373,2.006923077,0.114581823,3,0,3.01E+11,65.01852262,IM,IM,0,1,0,2,,____,,
NaZn13,2,Na Zn,1 13,1.428,669.6935714,82.87874685,1.13527562,0.257318641,1.598571429,0.185428351,11.21428571,2.832933145,65450000000,16.4052583,IM,IM,0,1,0,2,,12,,
CaZn13,2,Ca Zn,1 13,1.4365,722.8457143,108.7640296,4.162677274,0.257318641,1.603571429,0.167400595,11.28571429,2.575393768,66214285714,13.64958697,IM,IM,0,1,0,2,,____,,
Pd95Si5,2,Pd Si,95 5,1.3639,1820.9975,30.7411348,9.709447397,0.198515243,2.185,0.065383484,9.7,1.307669683,1.76E+11,17.43559577,AM,AM,1,0,0,1,9,1,,
BCoMo,3,B Co Mo,1 1 1,1.144666667,2337.333333,460.5658356,8.034647195,1.098612289,2.026666667,0.11469767,6,2.449489743,2.43E+11,57.92715732,IM,IM,0,1,0,2,,____,,
FeCoNi,3,Fe Co Ni,1 1 1,1.246,1769,33.89198529,0.509175077,1.098612289,1.873333333,0.032998316,9,0.816496581,1.77E+11,4.714045208,FCC,SS,0,0,1,3,24,9,,
AlMnSi,3,Al Mn Si,1 1 1,1.311666667,1379.823333,322.9855246,8.855725171,1.098612289,1.686666667,0.152825245,4.666666667,1.699673171,98666666667,17.98765008,IM,IM,0,1,0,2,,12,,
CuNiTi,3,Cu Ni Ti,1 1 1,1.328666667,1675.59,240.9694508,9.706389224,1.098612289,1.783333333,0.172111075,8.333333333,3.091206165,1.43E+11,28.67441756,IM,IM,0,1,0,2,,____,,
AlBeTi,3,Al Be Ti,1 1 1,1.340666667,1478.156667,415.373666,9.026709338,1.098612289,1.573333333,0.028674418,3,0.816496581,1.05E+11,22.29100466,IM,IM,0,1,0,2,,____,,
CuTiZn,3,Cu Ti Zn,1 1 1,1.378333333,1330.483333,509.9896255,4.086009453,1.098612289,1.696666667,0.150628314,9,3.559026084,1.07E+11,28.67441756,IM,IM,0,1,0,2,,____,,
CuMgSb,3,Cu Mg Sb,1 1 1,1.403,1061.516667,209.629642,5.490732934,1.098612289,1.753333333,0.319409177,6,3.741657387,75666666667,45.50702022,IM,IM,0,1,0,2,,____,,
BiCuMg,3,Bi Cu Mg,1 1 1,1.436333333,941.8233333,332.2011887,6.081070947,1.098612289,1.743333333,0.31030451,6,3.741657387,72000000000,48.42175819,IM,IM,0,1,0,2,,____,,
AlCuMg,3,Al Cu Mg,1 1 1,1.437,1071.413333,202.5298507,0.608580619,1.098612289,1.606666667,0.240878024,5.333333333,4.027681991,87000000000,39.55586766,IM,IM,0,1,0,2,,____,,
AuCdSn,3,Au Cd Sn,1 1 1,1.543333333,812.21,373.0949349,3.168128318,1.098612289,2.063333333,0.354620298,9,3.559026084,1.07E+11,80.40453276,IM,IM,0,1,0,2,,____,,
CaAlZn,3,Ca Al Zn,1 1 1,1.601,913.7166667,172.9762821,6.556810928,1.098612289,1.42,0.297433466,5.666666667,4.496912521,54333333333,26.51205177,IM,IM,0,1,0,2,,____,,
Mg32Al24.5Zn24.5,3,Mg Al Zn,32 24.5 24.5,1.487574074,856.5021605,107.9646516,1.191731419,1.090269752,1.503580247,0.157207959,5.327160494,4.413545713,61938271605,13.88564022,IM,IM,0,1,0,2,,12,,
Al4In3Sn3,3,Al In Sn,4 3 3,1.5268,653.837,230.1758772,1.749477636,1.088899975,1.766,0.145203306,3.3,0.458257569,57799000000,17.66754847,IM,IM,0,1,0,2,,____,,
Al2Li3Si2,3,Al Li Si,2 3 2,1.389571429,943.1442857,510.6755084,11.58595594,1.078992208,1.422857143,0.398881088,2.428571429,1.293626448,55000000000,39.16995933,IM,IM,0,1,0,2,,____,,
Ca6.23Mg3.78Sn7,3,Ca Mg Sn,6.23 3.78 7,1.746164609,821.3374486,273.9374307,11.42854752,1.06750262,1.463950617,0.43053994,2.823045267,0.984218991,40094650206,18.23811672,IM,IM,0,1,0,2,,____,,
B2Mo2Ni,3,B Mo Ni,2 2 1,1.1224,2443.2,433.5188116,7.369394005,1.054920168,2.062,0.093037627,5.6,2.576819745,2.56E+11,55.35341001,IM,IM,0,1,0,2,,____,,
B2CoMo2,3,B Co Mo,2 1 2,1.1234,2451.2,420.4180776,7.720965743,1.054920168,2.056,0.10307279,5.4,2.244994432,2.56E+11,55.35341001,IM,IM,0,1,0,2,,____,,
B2CoW2,3,B Co W,2 1 2,1.125,2770.8,783.7625661,7.772270711,1.054920168,2.136,0.192,5.4,2.244994432,2.88E+11,54.18486874,IM,IM,0,1,0,2,,12,,
Al2CaSi2,3,Al Ca Si,2 1 2,1.4292,1271.188,345.9193042,8.879718914,1.054920168,1.604,0.328670047,3.2,0.748331477,73800000000,30.36050065,IM,IM,0,1,0,2,,____,,
CaAl2Zn2,3,Ca Al Zn,1 2 2,1.526,873.46,161.8065441,6.43341278,1.054920168,1.504,0.252634123,6.4,4.586937976,61800000000,22.56014184,IM,IM,0,1,0,2,,____,,
Bi2CaMg2,3,Bi Ca Mg,2 1 2,1.6076,810.08,227.7415851,12.07572905,1.054920168,1.532,0.414217334,3.2,1.469693846,33800000000,10.47664068,IM,IM,0,1,0,2,,____,,
Ni45Ti20Zr35,3,Ni Ti Zr,45 20 35,1.41415,1910.6,178.1320858,11.98115336,1.048653789,1.633,0.26151673,6.7,2.984962311,1.28E+11,49.24800828,AM,AM,1,0,0,1,90,1,,
Al7Cu3Mg6,3,Al Cu Mg,7 3 6,1.4665,1009.1,167.5617134,0.487781971,1.043353427,1.551875,0.21480278,4.125,3.333072906,76375000000,33.58920027,IM,IM,0,1,0,2,,____,,
B2NiTa,3,B Ni Ta,2 1 1,1.079,2428.5,558.0866868,9.380206887,1.039720771,1.8725,0.221514672,5.25,2.861380786,2.55E+11,65.38348415,IM,IM,0,1,0,2,,____,,
B2CoNb,3,B Co Nb,2 1 1,1.08,2303.5,350.0296416,9.573115023,1.039720771,1.89,0.179722008,5,2.449489743,2.48E+11,72.5861557,IM,IM,0,1,0,2,,____,,
Cu2GeLi,3,Cu Ge Li,2 1 1,1.32875,1095.1575,375.1411477,6.375995633,1.039720771,1.6975,0.416675833,6.75,4.380353867,72750000000,67.36235967,IM,IM,0,1,0,2,,____,,
AlCu2Mn,3,Al Cu Mn,1 2 1,1.3345,1292.0025,217.2119625,4.765189529,1.039720771,1.74,0.161400124,8,3.31662479,1.19E+11,26.13426869,IM,IM,0,1,0,2,,12,,
AlFe2Ti,3,Al Fe Ti,1 2 1,1.344,1624.1175,402.2619251,4.563784066,1.039720771,1.7025,0.129879752,5.75,2.277608395,1.32E+11,40.33298898,IM,IM,0,1,0,2,,____,,
AlNi2Ti,3,Al Ni Ti,1 2 1,1.3465,1582.6175,384.7410284,5.184110338,1.039720771,1.7425,0.169318487,6.75,3.269174208,1.37E+11,45.13036672,IM,IM,0,1,0,2,,____,,
AlCu2Ti,3,Al Cu Ti,1 2 1,1.3625,1397.5025,358.4246911,6.099436449,1.039720771,1.7375,0.164373812,7.25,3.766629793,1.17E+11,26.39602243,IM,IM,0,1,0,2,,____,,
CuGeLi2,3,Cu Ge Li,1 1 2,1.389,869.1375,418.658151,8.012014903,1.039720771,1.4675,0.489048822,4.25,4.08503366,40500000000,57.62161053,IM,IM,0,1,0,2,,____,,
Al2FeTi,3,Al Fe Ti,2 1 1,1.39175,1404.735,473.5010034,5.552659836,1.039720771,1.6475,0.109173028,4.5,2.061552813,1.08E+11,38.39270764,IM,IM,0,1,0,2,,____,,
Al2CuMg,3,Al Cu Mg,2 1 1,1.43575,1036.9275,185.2878124,0.488140605,1.039720771,1.6075,0.208611481,4.75,3.631459762,84250000000,34.58594368,IM,IM,0,1,0,2,,____,,
Cr9Mo21Ni20,3,Cr Mo Ni,9 21 20,1.29568,2299.92,531.6543178,1.852779274,1.039530248,1.97,0.184119526,7.6,1.959591794,1.97E+11,28.62236887,IM,IM,0,1,0,2,,12,,
Al31Cu16Ni14,3,Al Cu Ni,31 16 14,1.348918033,1227.112951,325.3895924,6.259918961,1.032811151,1.754918033,0.147355074,6.704918033,3.782376139,1.17E+11,43.63292682,IM,IM,0,1,0,2,,____,,
Co5Cr2Mo3,3,Co Cr Mo,5 2 3,1.2842,2188.8,488.4581456,1.153082824,1.029653014,1.92,0.177763888,7.5,1.5,1.91E+11,26.62705391,IM,IM,0,1,0,2,,12,,
Ca7Mg6Si14,3,Ca Mg Si,7 6 14,1.465925926,1368.925926,336.6965802,10.43796088,1.024772774,1.535555556,0.39311042,3.037037037,0.999313894,66259259259,36.32935003,IM,IM,0,1,0,2,,____,,
Al11Cu11Mg4,3,Al Cu Mg,11 11 4,1.392846154,1111.370769,211.0329994,0.498221076,1.015832175,1.686538462,0.208731375,6.230769231,4.097914031,98307692308,37.1905377,IM,IM,0,1,0,2,,____,,
B3FeNd2,3,B Fe Nd,3 1 2,1.1635,1907.166667,473.3210386,11.31019182,1.011404265,1.705,0.406355755,3.833333333,1.863389981,1.99E+11,129.4488316,IM,IM,0,1,0,2,,____,,
B2Co3Zr,3,B Co Zr,2 3 1,1.166,2021.333333,263.7338726,10.7038639,1.011404265,1.841666667,0.239751028,6.166666667,2.852873795,2.08E+11,87.80030038,IM,IM,0,1,0,2,,____,,
Cu2In3Sn1,3,Cu In Sn,2 3 1,1.476,751.645,429.4218019,2.498696505,1.011404265,1.85,0.072801099,5.833333333,3.670452591,72998333333,48.17351742,IM,IM,0,1,0,2,,____,,
CdIn3Na2,3,Cd In Na,1 3 2,1.660333333,437.535,74.85591977,1.247219129,1.011404265,1.481666667,0.391382876,3.833333333,3.760171391,25765000000,14.10103631,IM,IM,0,1,0,2,,____,,
Al16Ru8Ti6,3,Al Ru Ti,16 8 6,1.412933333,1581.250667,728.1878816,5.456818446,1.009613758,1.753333333,0.270669951,4.533333333,2.12498366,1.21E+11,60.97343684,IM,IM,0,1,0,2,,____,,
La55Al25Ni20,3,La Al Ni,55 25 20,1.64065,1235.1175,268.9053205,4.797253277,0.997271523,1.3895,0.335312914,4.4,2.8,70400000000,58.30128644,AM,AM,1,0,0,1,9,1,,
La55Al25Cu20,3,La Al Cu,55 25 20,1.64705,1161.0715,145.7715908,7.791379275,0.997271523,1.3875,0.332217925,4.6,3.2,62400000000,43.60550424,AM,AM,1,0,0,1,9,1,,
Cu16Mg6Si7,3,Cu Mg Si,16 6 7,1.314655172,1347.286897,255.2692628,5.140500651,0.997180402,1.777931034,0.238997609,7.448275862,3.996431226,1.11E+11,37.34102251,IM,IM,0,1,0,2,,____,,
Al3Nb10Ni9,3,Al Nb Ni,3 10 9,1.354545455,2084.200455,658.7640272,4.167974097,0.995737499,1.728181818,0.151316536,6.772727273,2.762275383,1.61E+11,34.20018849,IM,IM,0,1,0,2,,12,,
Ca2Mg6Zn3,3,Ca Mg Zn,2 6 3,1.613,895.0945455,142.7980293,3.618654683,0.994923633,1.346363636,0.218352206,4.727272727,4.453617714,46727272727,17.60728625,IM,IM,0,1,0,2,,____,,
Gd56Al24Co20,3,Gd Al Co,56 24 20,1.60244,1465.7928,307.190373,5.626965195,0.989093865,1.4344,0.27907103,4.2,2.4,75520000000,54.51247197,AM,AM,1,0,0,1,79,1,,
Al9Mn4Si3,3,Al Mn Si,9 4 3,1.3591875,1221.139375,330.7893209,5.591037455,0.984086503,1.649375,0.122956738,4.1875,1.666536453,91500000000,18.75499933,IM,IM,0,1,0,2,,____,,
Al8Li5Mg2,3,Al Li Mg,8 5 2,1.483533333,772.1473333,225.2093015,0.849145278,0.970115784,1.36,0.286006993,2.2,0.909212113,50200000000,29.50977239,IM,IM,0,1,0,2,,____,,
B4Fe4Nd,3,B Fe Nd,4 4 1,1.098222222,1992.222222,353.5834894,8.277252404,0.964962923,1.846666667,0.268741925,5.222222222,2.484519975,2.21E+11,97.36985616,IM,IM,0,1,0,2,,____,,
AuNi2Sn4,3,Au Ni Sn,1 2 4,1.487714286,973.3785714,554.0218989,2.823437172,0.955699891,2.028571429,0.209927101,6.714285714,3.149343955,1.16E+11,68.10076568,IM,IM,0,1,0,2,,____,,
B6Co2Nb2,3,B Co Nb,6 2 2,1.028,2312.4,313.5816321,8.138784184,0.950270539,1.92,0.171580885,4.6,2.332380758,2.62E+11,71.10555534,IM,IM,0,1,0,2,,____,,
Cu3MgSi,3,Cu Mg Si,3 1 1,1.3176,1336.662,242.9772037,4.875525818,0.950270539,1.782,0.236,7.8,3.969886648,1.13E+11,37.36308338,IM,IM,0,1,0,2,,____,,
Cd5Li4Mg,3,Cd Li Mg,5 4 1,1.5517,570.886,134.7762058,2.709686329,0.943348392,1.368,0.335255127,6.6,5.407402334,29900000000,15.45606677,IM,IM,0,1,0,2,,____,,
Al13Cr4Si4,3,Al Cr Si,13 4 4,1.344,1314.43381,508.9099509,4.620131185,0.928584507,1.674761905,0.110910476,3.761904762,1.150766283,96571428571,32.10187864,IM,IM,0,1,0,2,,____,,
Cr6Fe18Mo5,3,Cr Fe Mo,6 18 5,1.263689655,2074.413793,402.1868255,0.356364523,0.925073829,1.851724138,0.155830787,7.24137931,0.970430847,1.78E+11,23.93510847,IM,IM,0,1,0,2,,____,,
Al6CuMg4,3,Al Cu Mg,6 1 4,1.479454545,968.2354545,123.2786823,0.312960268,0.916464886,1.527272727,0.183109054,3.363636364,2.459590774,70545454545,26.30714952,IM,IM,0,1,0,2,,____,,
Cu51.5Zr40.5Al8,3,Cu Zr Al,51.5 40.5 8,1.421945,1635.76915,421.1732235,6.029217639,0.909872932,1.64595,0.271608353,7.525,3.590177572,1.07E+11,34.16794834,AM,AM,1,0,0,1,47,1,,
Al5Hf4Ni16,3,Al Hf Ni,5 4 16,1.33632,1693.574,471.0794781,5.025943478,0.900724362,1.7524,0.229560972,7.64,3.160759402,1.48E+11,43.85430424,IM,IM,0,1,0,2,,____,,
Al5CuTi2,3,Al Cu Ti,5 1 2,1.42025,1238.39,428.1434106,6.907845015,0.900256051,1.62875,0.106704909,4.25,2.586020108,92500000000,22.99456458,IM,IM,0,1,0,2,,____,,
Cu60Zr30Ti10,3,Cu Zr Ti,60 30 10,1.3939,1647.162,358.1120907,4.413521043,0.897945725,1.693,0.259963459,8.2,3.42928564,1.16E+11,31.00235206,AM,AM,1,0,0,1,9,1,,
Mg65Ni20Nd15,3,Mg Ni Nd,65 20 15,1.53585,1139.65,321.4248396,4.122172122,0.886464476,1.4045,0.259624248,3.75,3.144439537,70050000000,55.16201138,AM,AM,1,0,0,1,9,1,,
Ca65Mg15Zn20,3,Ca Mg Zn,65 15 20,1.80355,1001.736,168.439018,4.195021692,0.886464476,1.1765,0.260312793,4,4,31800000000,21.45600149,AM,AM,1,0,0,1,38,8,,
Ni57.5Zr35Al7.5,3,Ni Zr Al,57.5 35 7.5,1.3849,1808.41025,311.2555795,5.430658731,0.879904293,1.6845,0.27136645,7.375,3.063392727,1.34E+11,53.53045538,AM,AM,1,0,0,1,89,1,,
La66Al14Cu20,3,La Al Cu,66 14 20,1.69622,1189.6198,121.8532714,5.819805672,0.871383575,1.3314,0.332968527,4.6,3.2,57120000000,44.53521753,AM,AM,1,0,0,1,9,1,,
AlBe4Mn,3,Al Be Mn,1 4 1,1.215666667,1448.745,230.9237936,3.224137362,0.867563228,1.573333333,0.017950549,3,1.825741858,1.19E+11,19.72026594,IM,IM,0,1,0,2,,____,,
BCaNi4,3,B Ca Ni,1 1 4,1.296666667,1729.166667,355.940265,4.135065348,0.867563228,1.78,0.352041664,7.5,3.547299442,1.76E+11,87.63640162,IM,IM,0,1,0,2,,____,,
Cu4MgSn,3,Cu Mg Sn,4 1 1,1.388833333,1143.193333,326.5594162,2.922876986,0.867563228,1.811666667,0.225419362,8.333333333,3.815174381,1.11E+11,41.88774682,IM,IM,0,1,0,2,,____,,
MgNi4Y,3,Mg Ni Y,1 4 1,1.397833333,1605.666667,306.3966202,6.615544732,0.867563228,1.695,0.30516389,7.5,3.547299442,1.34E+11,64.59274125,IM,IM,0,1,0,2,,____,,
Mg65Cu25Gd10,3,Mg Cu Gd,65 25 10,1.54025,1097.9925,246.1519108,2.798747086,0.856840995,1.4465,0.263823331,4.35,3.850649296,68050000000,41.59143542,AM,AM,1,0,0,1,82,1,,
Mg65Cu25Y10,3,Mg Cu Y,65 25 10,1.54035,1119.2925,292.3407133,2.798747086,0.856840995,1.4485,0.262016698,4.35,3.850649296,68350000000,41.38390388,AM,AM,1,0,0,1,9,1,,
Cu50Zr45Al5,3,Cu Zr Al,50 45 5,1.43195,1683.1585,412.4175825,4.810342607,0.855688667,1.629,0.277432875,7.45,3.55633238,1.06E+11,34.34249372,AM,AM,1,0,0,1,57,1,,
Cu58.1Zr35.9Al6,3,Cu Zr Al,58.1 35.9 6,1.403915,1608.82457,400.9385353,5.143006936,0.852061678,1.67797,0.269049771,8.007,3.531706528,1.11E+11,33.7817893,AM,AM,1,0,0,1,47,1,,
Cu52.5Zr42.5Al5,3,Cu Zr Al,52.5 42.5 5,1.423825,1663.90275,409.1666181,4.790232018,0.851732144,1.64325,0.276345685,7.625,3.554486601,1.07E+11,34.28590753,AM,AM,1,0,0,1,57,1,,
Cu53.2Zr41.8Al5,3,Cu Zr Al,53.2 41.8 5,1.42155,1658.51114,408.0889228,4.782504698,0.850148554,1.64724,0.275908649,7.674,3.552425087,1.08E+11,34.25440811,AM,AM,1,0,0,1,47,1,,
Cu55Zr40Al5,3,Cu Zr Al,55 40 5,1.4157,1644.647,404.9750764,4.759660781,0.845113257,1.6575,0.274515482,7.8,3.544009029,1.09E+11,34.14176328,AM,AM,1,0,0,1,57,1,,
Al22Fe3Ti8,3,Al Fe Ti,22 3 8,1.421909091,1257.495152,459.4583256,4.148763144,0.831831708,1.613030303,0.074690669,3.696969697,1.42456476,92787878788,28.31399437,IM,IM,0,1,0,2,,____,,
B6CaNi11,3,B Ca Ni,6 1 11,1.144555556,1900.611111,345.2749531,2.913089698,0.827738157,1.902777778,0.227127119,7.222222222,3.48895966,2.18E+11,81.20833215,IM,IM,0,1,0,2,,____,,
Zr66Al8Ni26,3,Zr Al Ni,66 8 26,1.4965,1928.4376,340.480546,3.727142597,0.826537633,1.5032,0.252463383,5.48,2.692508124,99630000000,47.65922191,AM,AM,1,0,0,1,9,1,,
Mg70Ni15Nd15,3,Mg Ni Nd,70 15 15,1.5536,1099.4,294.504567,3.601989034,0.818808456,1.3745,0.232754699,3.35,2.815581645,63300000000,49.23626712,AM,AM,1,0,0,1,9,1,,
B6Ni20Ti3,3,B Ni Ti,6 20 3,1.180206897,1878.310345,248.256278,4.939410257,0.81691517,1.89862069,0.132397628,7.931034483,3.095391842,2.02E+11,63.95413041,IM,IM,0,1,0,2,,____,,
B6Co20In3,3,B Co In,6 20 3,1.193793103,1749.560345,504.5065388,8.081578298,0.81691517,1.902758621,0.076243555,7.137931034,2.775808524,1.94E+11,78.04050698,IM,IM,0,1,0,2,,____,,
Cu54Zr42.5Al3.5,3,Cu Zr Al,54 42.5 3.5,1.421515,1670.26725,400.9733076,4.005775791,0.813732865,1.6476,0.278065172,7.745,3.531285177,1.08E+11,34.28915069,AM,AM,1,0,0,1,47,1,,
Cu50Zr47Al3,3,Cu Zr Al,50 47 3,1.43537,1707.0491,402.7834702,3.730041616,0.806630942,1.6234,0.280568067,7.47,3.533992077,1.06E+11,34.43926421,AM,AM,1,0,0,1,58,1,,
AlB2Ni7,3,Al B Ni,1 2 7,1.1794,1772.547,371.5149484,3.285848444,0.801818553,1.906,0.111193525,7.9,3.207802986,1.98E+11,68.49700723,IM,IM,0,1,0,2,,____,,
B2MgNi7,3,B Mg Ni,2 1 7,1.1963,1771.5,373.8853434,4.722087674,0.801818553,1.876,0.195509591,7.8,3.370459909,1.95E+11,74.37909653,IM,IM,0,1,0,2,,____,,
BIn2Ni7,3,B In Ni,1 2 7,1.2662,1530.35,580.0561094,6.533566254,0.801818553,1.897,0.070007142,7.9,3.207802986,1.65E+11,77.63559895,IM,IM,0,1,0,2,,____,,
AlCoCu,3,Al Co Cu,7 1 2,1.3831,1101.783,278.0662945,4.272797678,0.801818553,1.695,0.129942295,5.2,3.4,99200000000,36.91287038,IM,IM,0,1,0,2,,____,,
Cu58.7Zr36.3Al3.5,3,Cu Zr Al,58.7 36.3 3.5,1.403243655,1626.544609,390.8810396,3.988826902,0.794931001,1.679634518,0.272327193,8.136040609,3.482774225,1.12E+11,33.73060193,AM,AM,1,0,0,1,47,1,,
Cu59.6Zr36.9Al3.5,3,Cu Zr Al,59.6 36.9 3.5,1.403315,1627.13437,390.7105356,3.959848238,0.793650698,1.67952,0.272433789,8.137,3.481986646,1.12E+11,33.73291929,AM,AM,1,0,0,1,47,1,,
Cu60.3Zr37.2Al2.5,3,Cu Zr Al,60.3 37.2 2.5,1.40275,1633.68806,386.0836289,3.365453925,0.7650988,1.68071,0.273636978,8.196,3.459130527,1.13E+11,33.69168196,AM,AM,1,0,0,1,47,1,,
Al2B6Co20,3,Al B Co,2 6 20,1.171571429,1832.676429,342.9991415,3.130342164,0.758936773,1.895,0.102312546,7.285714286,2.710523709,2.03E+11,66.80645209,IM,IM,0,1,0,2,,____,,
B6Ni21Sb2,3,B Ni Sb,6 21 2,1.163655172,1799.433103,348.2517548,6.598398972,0.744129541,1.946551724,0.059264216,8.206896552,2.940552497,1.99E+11,70.64217076,IM,IM,0,1,0,2,,____,,
B6Mn2Ni21,3,B Mn Ni,6 2 21,1.165034483,1841.862069,263.7782146,3.663758269,0.744129541,1.912068966,0.111490816,8.344827586,2.831788299,2.05E+11,60.72099504,IM,IM,0,1,0,2,,____,,
B6Co21V2,3,B Co V,6 21 2,1.166310345,1916.62069,243.6995626,3.414507961,0.744129541,1.895862069,0.096722755,7.482758621,2.499940546,2.08E+11,57.63471011,IM,IM,0,1,0,2,,____,,
B6Co21Sb2,3,B Co Sb,6 21 2,1.167275862,1828.398621,342.7254158,6.937889802,0.744129541,1.924827586,0.07266459,7.482758621,2.499940546,1.99E+11,70.64217076,IM,IM,0,1,0,2,,____,,
B6Ni21Ta2,3,B Ni Ta,6 21 2,1.170551724,1964,438.2922974,3.900508322,0.744129541,1.90862069,0.122832214,8.206896552,2.940552497,2.10E+11,56.23121962,IM,IM,0,1,0,2,,____,,
B6Hf2Ni21,3,B Hf Ni,6 2 21,1.180758621,1909.931034,296.944199,5.926296753,0.744129541,1.894827586,0.170083563,8.137931034,3.025456796,2.04E+11,61.72895377,IM,IM,0,1,0,2,,____,,
B6Ni21Zr2,3,B Ni Zr,6 21 2,1.182482759,1883.862069,257.4345212,7.095015022,0.744129541,1.896896552,0.162864518,8.137931034,3.025456796,2.01E+11,66.46445502,IM,IM,0,1,0,2,,____,,
B6Ni21Sn2,3,B Ni Sn,6 21 2,1.183655172,1771.936552,425.1362644,5.867272128,0.744129541,1.940344828,0.052422867,8.137931034,3.025456796,2.01E+11,68.25893207,IM,IM,0,1,0,2,,____,,
AlNi6Ta,3,Al Ni Ta,1 6 1,1.29225,1823.93375,612.1167827,2.714672319,0.73562194,1.82125,0.156159974,8.5,2.645751311,1.70E+11,35.94092375,IM,IM,0,1,0,2,,____,,
Al6CoMn,3,Al Co Mn,6 1 1,1.399125,1110.9775,313.6906122,2.262942917,0.73562194,1.63625,0.094198925,4.25,2.222048604,94500000000,35.38007914,IM,IM,0,1,0,2,,____,,
Mg75Ni15Nd10,3,Mg Ni Nd,75 15 10,1.55165,1080.85,293.3448951,3.053669923,0.730588061,1.383,0.227070474,3.3,2.83019434,63950000000,48.9034508,AM,AM,1,0,0,1,9,1,,
Mg2Ni9Y,3,Mg Ni Y,2 9 1,1.3515,1599.75,303.2757615,5.674648008,0.721463687,1.7525,0.273621545,8.083333333,3.328120925,1.46E+11,59.04159315,IM,IM,0,1,0,2,,____,,
Sm2Fe17Ni3,3,Sm Fe Ni,2 17 3,1.293409091,1757.331818,133.371222,3.193049896,0.688917086,1.780909091,0.195096924,7.818181818,1.668869068,1.59E+11,38.52926332,IM,IM,0,1,0,2,,12,,
B4InNi15,3,B In Ni,4 1 15,1.1765,1787.0875,397.0658893,5.96951581,0.687435751,1.9295,0.062006048,8.25,3.031088913,2.01E+11,67.59068148,IM,IM,0,1,0,2,,____,,
Pd77Cu6Si17,3,Pd Cu Si,77 6 17,1.33144,1775.8547,118.0153159,9.235096192,0.671288175,2.131,0.126249752,9.04,2.293120145,1.64E+11,30.46309242,AM,AM,1,0,0,1,9,1,,
Al18Cr2Mg3,3,Al Cr Mg,18 2 3,1.438130435,1040.498261,351.6752965,3.440187489,0.669893222,1.575217391,0.103666252,3.130434783,0.946588742,79260869565,26.98665917,IM,IM,0,1,0,2,,____,,
